"","ds","y","bus_conf","cpi","con_cred","con_exp","real_gdp","gov_con_exp"
"470",2008-02-01,-0.343557639004562,-0.00102065716741113,0.00241199509137843,4.15150885804017,-0.00167170191339383,0.00172129032900292,0.00283328403587801
"471",2008-03-01,-0.350640948878436,-0.000267133700872016,0.00356527116674785,-0.710795061728395,0.00464018399338273,0.0017183325797514,0.00282527921737774
"472",2008-04-01,-0.493703340350033,0.000731025455603135,0.00230903702872741,-0.639801250521362,0.00375524629997792,0.00171538497785706,0.00281731950313668
"473",2008-05-01,-0.516583670806926,0.001563026260858,0.0058826809412289,-0.778249375320954,0.00570182458386692,-0.00180451863519948,0.00261125985044641
"474",2008-06-01,-0.534440822669586,0.00109433127535117,0.0103695801124788,-0.980901868471638,0.00538104995126232,-0.00180778080935184,0.00260445893140981
"475",2008-07-01,-0.389599645530104,-0.000987524362933797,0.00709080615114876,1.94499921,-0.000316584058013936,-0.00181105479946297,0.00259769334577431
"476",2008-08-01,-0.397243928811848,-0.00468775879543592,-0.00149069459051622,0.267576031030583,-0.000989638485061395,-0.00721270414630537,0.00218134413297566
"477",2008-09-01,-0.407126719508235,-0.00954301952252284,0.000854361125198224,5.16193706515809,-0.00507196845869617,-0.00726510520070989,0.00217659622756483
"478",2008-10-01,-0.99158595254654,-0.0105139253679439,-0.00867301089886866,-0.773988087745068,-0.00828396475332316,-0.00731827322557488,0.00217186894581078
"479",2008-11-01,-1.0191381964139,-0.00838163917684235,-0.0180246114293489,57.1616114445916,-0.0140056022408963,-0.00374231682482029,0.003682101673677
"480",2008-12-01,-1.02243522355607,-0.00474732831900708,-0.00830187608208211,-0.514965360088562,-0.00917440534376002,-0.00375637436781073,0.00366859353926596
"481",2009-01-01,-0.932237494464475,0.000434546578589408,0.00252438270585513,-0.968161517266475,0.00545695582023886,-0.00377053791980553,0.00365518415429267
"482",2009-02-01,-0.977199386033784,0.00251928218622583,0.00362943983451268,46.0515114587029,-0.00181933400110379,-0.000479965830783136,0.00479571886846908
"483",2009-03-01,-1.00895271047111,0.00438804685974222,-0.000988258547259973,10.829051676798,-0.00486381322957197,-0.000480196308596748,0.00477282971893311
"484",2009-04-01,0.423266425152429,0.00663473061558552,0.00100606932475823,-0.962595337094868,0.000648248186448486,-0.000480427007872541,0.00475015802354561
"485",2009-05-01,0.40285936425273,0.00722131046130588,0.00146933180610447,7.7469460325983,0.00247820006581123,0.00121370366921969,0.000878212836376013
"486",2009-06-01,0.383585620029589,0.00725753340128105,0.00823129568415662,5.1970263069654,0.00594938916185406,0.00121223237833412,0.000877442255323935
"487",2009-07-01,NA,0.00739276222205678,-0.000298054264504498,-0.999998657749382,0.00354852195902899,0.00121076465022907,0.000876673025367536
"488",2009-08-01,NA,0.00609572517194163,0.00333727865580539,37663.6094777041,0.0121218895109585,0.00366128034734103,0.000617016923360358
"489",2009-09-01,NA,0.00352659355451581,0.00192716609299501,-0.836240300439489,-0.00779038249171771,0.00364792427388849,0.000616636448239172
"490",2009-10-01,NA,0.00248850694572646,0.00299294717540608,31.3675184887518,0.00490721816378969,0.00363466529014911,0.000616256442055541
"491",2009-11-01,NA,0.00131447033522483,0.00333741495346042,-0.328060712658936,0.000865896756914619,0.00128259913231643,-0.00128503832779647
"492",2009-12-01,NA,0.00245944011452201,0.000519905956834,-0.992740810634732,0.00587495598812926,0.00128095617903901,-0.00128669177604479
"493",2010-01-01,1.0846104362368,0.00353051658074826,0.000648311630986496,123.373828265863,0.000290031903509291,0.00127931742947296,-0.00128834948472856
"494",2010-02-01,1.00049752577287,0.00252362065456034,-0.000952683391552844,0.910026541384014,0.00287948169329533,0.00307342767994068,0.00113919173491572
"495",2010-03-01,0.923124187896091,0.00210122770465274,0.000331258367724405,-0.997718446072097,0.00583215360995348,0.00306401066475215,0.00113789545382237
"496",2010-04-01,0.451678639954328,-0.000643304453699389,0.000229987626665606,1.75012809567815,0.00235898147505709,0.00305465118096282,0.00113660211943789
"497",2010-05-01,0.43364677822179,-0.00303428864932578,-0.000520042339730312,72.9988703097716,0.00178979323438377,0.00245737091394593,-0.00227012242327929
"498",2010-06-01,0.418877640077497,-0.00359942671382479,-0.000418970621411607,-0.992204191187005,0.00201362155759544,0.00245134704501759,-0.00227528760469009
"499",2010-07-01,0.299127995784916,-0.00201731687898082,0.00186576595206901,-0.546746167289332,0.00328033571724107,0.00244535263705026,-0.00228047634424888
"500",2010-08-01,0.289819889689027,-0.000267786658649635,0.00145923101278897,-0.99609375,0.00427111255117962,0.00167300845729201,-0.00208128335145741
"501",2010-09-01,0.284155735230506,0.00120805849588263,0.00161264459970222,38.0625,0.00203359339864284,0.00167021417484547,-0.0020856241262287
"502",2010-10-01,0.321064173366267,0.00247064926202865,0.00346976510603324,513.446189477539,0.00543467655381025,0.0016674292109482,-0.0020899830452914
"503",2010-11-01,0.311004308413077,0.00261850024335127,0.00252743749715381,-0.999625541601378,0.00485215484196533,-0.000801470841106267,-0.00406404768591118
"504",2010-12-01,0.305704308413077,0.00203860214087782,0.00400050800101602,-0.78713388955629,0.0036118863897554,-0.000802113711857677,-0.00408063156718574
"505",2011-01-01,0.194637829576169,0.00153375291398274,0.00323255887552163,31080.4723460601,0.00417624926626958,-0.000802757614747684,-0.00409735134844014
"506",2011-02-01,0.178324175850586,0.000568426984223904,0.00320417489116614,-0.864518372470499,0.00331560538546305,0.00238324442255,-0.00224734667969173
"507",2011-03-01,0.190097350053323,-0.00107002288961413,0.00514692036620247,1.70757046435575,0.0076790097515782,0.00237757807286232,-0.00225240862273135
"508",2011-04-01,0.0922250301319697,-0.00276403725467313,0.0046721673590875,-0.151794459566973,0.00351642102270033,0.00237193860365448,-0.00225749342037407
"509",2011-05-01,0.104532450381823,-0.00446205958021665,0.00317162353317981,-0.936796772036105,0.00230458271940748,-9.25955414993185e-05,-0.00474984835625625
