date,EPS_10YR,Ensemble_pred
2015-01-01,-0.12918653300000002,-0.10588881
2015-02-01,-0.137703214,-0.078177315
2015-03-01,-0.135088937,-0.243045235
2015-04-01,-0.180172815,-0.435720451
2015-05-01,-0.185833358,-0.413713747
2015-06-01,-0.18946803199999998,-0.417458192
2015-07-01,-0.188051263,-0.302139203
2015-08-01,-0.186551263,-0.356198343
2015-09-01,-0.194653703,-0.519181737
2015-10-01,-0.187583666,-0.501071443
2015-11-01,-0.192523771,-0.434372372
2015-12-01,-0.19535370300000002,-0.452676256
2016-01-01,-0.024494066000000002,-0.404898188
2016-02-01,-0.020197362,-0.37783794600000004
2016-03-01,-0.024883527000000003,-0.454115675
2016-04-01,0.002491825,-0.360181914
2016-05-01,0.004939775,-0.34677768200000003
2016-06-01,0.009093107,-0.35372356
2016-07-01,0.086649336,-0.34092533399999997
2016-08-01,0.087361409,-0.35279353399999996
2016-09-01,0.087974914,0.05904178
2016-10-01,0.25962311,0.052208477999999996
2016-11-01,0.24386091199999999,0.041278195
2016-12-01,0.24036091199999998,0.032944977
2017-01-01,0.243941795,0.16831755899999998
2017-02-01,0.247029113,0.169765241
2017-03-01,0.233036783,0.091583125
2017-04-01,0.135006087,0.07542512900000001
2017-05-01,0.13363411,0.088246265
2017-06-01,0.13473411,0.24069002
2017-07-01,0.10362503,0.195157183
2017-08-01,0.098049216,0.146207693
2017-09-01,0.100815179,0.132027975
2017-10-01,0.087263975,0.08091191
2017-11-01,0.082089853,0.061923587
2017-12-01,0.084224038,0.024786656
2018-01-01,0.19695365,0.014078147
2018-02-01,0.188394444,-0.009716503
2018-03-01,0.19003191,0.029593237
2018-04-01,0.24252911300000002,-0.023263089
2018-05-01,0.235460912,-0.129621066
2018-06-01,0.233186454,-0.049212813
2018-07-01,0.261904443,-0.07161618900000001
2018-08-01,0.255852035,-0.054457135999999996
2018-09-01,0.250229813,-0.152679412
2018-10-01,0.032715939,-0.15762980599999998
2018-11-01,0.031746181,-0.096501758
2018-12-01,0.033377812,-0.136332239
2019-01-01,0.030781024,0.070757584
2019-02-01,0.038687087,0.062006669
2019-03-01,0.037246181,0.037609632000000004
2019-04-01,-0.001034232,0.09126692900000001
2019-05-01,0.002721794,0.150687412
2019-06-01,0.003565768,0.084596564
2019-07-01,-0.086895885,0.09612193599999999
2019-08-01,-0.082595885,0.09609407800000001
2019-09-01,-0.087793397,0.0852908
2019-10-01,0.20133191,0.15939439
2019-11-01,0.191730407,0.131130563
2019-12-01,0.191230407,0.11384030199999999
2020-01-01,-0.511683766,0.146608064
2020-02-01,-0.529885906,0.14967972599999999
2020-03-01,-0.5459752379999999,-0.447499452
2020-04-01,-0.46075407,-0.45098778100000003
2020-05-01,-0.474473969,-0.436790235
2020-06-01,-0.49686740700000004,-0.42470677700000004
2020-07-01,-0.047400859000000004,-0.384187767
2020-08-01,-0.04307224900000001,-0.36916003
2020-09-01,-0.050307511,-0.391560088
2020-10-01,-0.161491574,-0.373021321
2020-11-01,-0.163320902,-0.39587150200000004
2020-12-01,-0.170072815,-0.315070442
2021-01-01,-0.00959934,-0.33037159899999996
2021-02-01,-0.014997362,-0.362306659
2021-03-01,-0.013697358,-0.341229183
