date,EPS_10YR,Ensemble_pred
2019-09-01,-0.087793397,0.036936647
2019-10-01,0.20133191,0.13510973099999998
2019-11-01,0.191730407,0.118375725
2019-12-01,0.191230407,0.110214645
2020-01-01,-0.511683766,0.125714086
2020-02-01,-0.529885906,-0.291274449
2020-03-01,-0.5459752379999999,-0.25576349
2020-04-01,-0.46075407,-0.29036823
2020-05-01,-0.474473969,-0.315622993
2020-06-01,-0.49686740700000004,-0.29256836199999997
2020-07-01,-0.047400859000000004,-0.260745095
2020-08-01,-0.04307224900000001,-0.305718959
2020-09-01,-0.050307511,-0.295218336
2020-10-01,-0.161491574,-0.322441166
2020-11-01,-0.163320902,-0.326851851
2020-12-01,-0.170072815,-0.35053149299999997
2021-01-01,-0.00959934,-0.302923541
2021-02-01,-0.014997362,-0.28324342
2021-03-01,-0.013697358,-0.17939968
