ds,yhat,yhat_lower,yhat_upper,recession
1993-06-01,3.616252146377754,2.8086859620311264,4.429253637425286,Non-recessionary Period
1993-07-01,3.453332334004584,2.65573814802931,4.2699717979252085,Non-recessionary Period
1993-08-01,3.306887732731575,2.4906211463443624,4.114128183383368,Non-recessionary Period
1993-09-01,3.218192665045781,2.4189836847977157,4.01838642860741,Non-recessionary Period
1993-10-01,3.1421917948694094,2.3221217636682434,3.935731010922342,Non-recessionary Period
1993-11-01,3.0151102930143856,2.2096729240985216,3.8160495079031245,Non-recessionary Period
1993-12-01,2.887234149555772,2.0849701265133174,3.6899745813142983,Non-recessionary Period
1994-01-01,2.830606280208357,2.031471745933413,3.6563365121260105,Non-recessionary Period
1994-02-01,2.777103379470654,1.9821351123534618,3.583257142655826,Non-recessionary Period
1994-03-01,2.694560905210771,1.8898676215534413,3.5126509924693448,Non-recessionary Period
1994-04-01,2.6859018356631914,1.8740547255115592,3.4948798836822506,Non-recessionary Period
1994-05-01,2.6525384978678863,1.8604533308021638,3.4596474791179617,Non-recessionary Period
1994-06-01,2.5247521840117106,1.724088184519126,3.3273015553634484,Non-recessionary Period
1994-07-01,2.3618894422043564,1.5500741797981379,3.152992923733214,Non-recessionary Period
1994-08-01,2.218065672521483,1.4157788573557344,3.0136452077921945,Non-recessionary Period
1994-09-01,2.126788844237877,1.3213450927787544,2.924039838399024,Non-recessionary Period
1994-10-01,2.0487284744303738,1.2441454434432755,2.8548141676485406,Non-recessionary Period
1994-11-01,1.922011048298107,1.1175180964130775,2.723903643743754,Non-recessionary Period
1994-12-01,1.7956948030448032,0.9874684308771444,2.6002216590921665,Non-recessionary Period
1995-01-01,1.7371131492529515,0.921878541097392,2.539088839464136,Non-recessionary Period
1995-02-01,1.6843757065375509,0.878234337175344,2.4861161918150323,Non-recessionary Period
1995-03-01,1.6031032446341862,0.7931760089845182,2.3978363853477695,Non-recessionary Period
1995-04-01,1.5932955393173103,0.7871563119655512,2.39107076667897,Non-recessionary Period
1995-05-01,1.5620548650638477,0.76449606090201,2.3639818975554596,Non-recessionary Period
1995-06-01,1.4757952586664997,0.671281644558658,2.2899863499901794,Non-recessionary Period
1995-07-01,1.3955520645371344,0.5802669168645369,2.2018953947786777,Non-recessionary Period
1995-08-01,1.3328773954243345,0.5205079932701392,2.142279198274295,Non-recessionary Period
1995-09-01,1.3265276391167569,0.5295687515468658,2.1194357669163817,Non-recessionary Period
1995-10-01,1.3309757752833178,0.5294157211390026,2.1485683342810313,Non-recessionary Period
1995-11-01,1.2849103876547003,0.48406984155200317,2.0871779200432083,Non-recessionary Period
1995-12-01,1.2376476832012755,0.434655605080177,2.032384406675132,Non-recessionary Period
1996-01-01,1.2669789200257695,0.46944365782894526,2.075765369867326,Non-recessionary Period
1996-02-01,1.2908945088228962,0.4940066878586663,2.1008938034081566,Non-recessionary Period
1996-03-01,1.2903377317848264,0.48480343494305317,2.103300491625049,Non-recessionary Period
1996-04-01,1.3630580906836636,0.5458977757654072,2.1637893393442655,Non-recessionary Period
1996-05-01,1.409869448401089,0.6034199348697876,2.2110764797243507,Non-recessionary Period
1996-06-01,1.3676047830131517,0.5504424680819031,2.1727535988272306,Non-recessionary Period
1996-07-01,1.2872952565579807,0.4886747135359115,2.091903738183157,Non-recessionary Period
1996-08-01,1.2225501367351201,0.42116105606046816,2.028405007019079,Non-recessionary Period
1996-09-01,1.2188378960023687,0.4073070691734211,2.016588189930972,Non-recessionary Period
1996-10-01,1.222836258338871,0.4099511285737727,2.0408574119144784,Non-recessionary Period
1996-11-01,1.1747587190211026,0.3841255897698025,1.99265045092593,Non-recessionary Period
1996-12-01,1.130412211257075,0.3272205518184312,1.943627509485294,Non-recessionary Period
1997-01-01,1.1604642915885202,0.3554130198462557,1.9709512928871538,Non-recessionary Period
1997-02-01,1.1835684761545475,0.38959587217415487,1.993146235160532,Non-recessionary Period
1997-03-01,1.1812569736067793,0.37963786274766254,1.985660338636798,Non-recessionary Period
1997-04-01,1.255243957883413,0.43675211357429916,2.068891729360008,Non-recessionary Period
1997-05-01,1.3027945658443156,0.4937258304240055,2.1017814499024103,Non-recessionary Period
1997-06-01,1.2599009018595344,0.47678482502104624,2.0786127094161353,Non-recessionary Period
1997-07-01,1.1795337646987856,0.3819262886941168,1.9807135633433801,Non-recessionary Period
1997-08-01,1.1165517830375435,0.30019646902131064,1.9128732231739134,Non-recessionary Period
1997-09-01,1.1075650049618626,0.3083279860995153,1.930671990052043,Non-recessionary Period
1997-10-01,1.108671767257798,0.304343921795509,1.9207573043458437,Non-recessionary Period
1997-11-01,1.0390656147591586,0.22587284432660468,1.8510394504509595,Non-recessionary Period
1997-12-01,0.9679203880761205,0.16358289164855344,1.7731841072926704,Non-recessionary Period
1998-01-01,0.9709367170588201,0.18298770050094337,1.7770066043049464,Non-recessionary Period
1998-02-01,0.9705269383009729,0.16831572563984898,1.7875914897477017,Non-recessionary Period
1998-03-01,0.9448678456352095,0.1415098493552498,1.7504978496270411,Non-recessionary Period
1998-04-01,0.9959840152297362,0.2003390487123188,1.8150842411735473,Non-recessionary Period
1998-05-01,1.0173679079793128,0.20300171862152797,1.8280088660325937,Non-recessionary Period
1998-06-01,0.9486079715338797,0.13984976196098967,1.7626273578780718,Non-recessionary Period
1998-07-01,0.8425801835758325,0.03400008660486044,1.6521172139643674,Non-recessionary Period
1998-08-01,0.7537512140696749,-0.051425696559103305,1.5655296351155659,Non-recessionary Period
1998-09-01,0.7200245560017068,-0.08092015521466163,1.5257264039239442,Non-recessionary Period
1998-10-01,0.7037149797729911,-0.10306389500474451,1.5114987070174948,Non-recessionary Period
1998-11-01,0.6327989634720824,-0.17915094478798385,1.4401591637304885,Non-recessionary Period
1998-12-01,0.5614589600610181,-0.2419283168931985,1.3646684648298109,Non-recessionary Period
1999-01-01,0.5639492201536161,-0.24189169888907147,1.3721484398254211,Non-recessionary Period
1999-02-01,0.5636185885128574,-0.2545976479144092,1.3598519931998017,Non-recessionary Period
1999-03-01,0.5380483553884683,-0.277364775885071,1.3536938665542195,Non-recessionary Period
1999-04-01,0.5885813701556286,-0.20578746589106622,1.3985983156049813,Non-recessionary Period
1999-05-01,0.6103732543421577,-0.19323615762213203,1.416427911919643,Non-recessionary Period
1999-06-01,0.5409930905450484,-0.26310395161488326,1.3432801112220474,Non-recessionary Period
1999-07-01,0.4366499339071356,-0.3668580314731604,1.2423440850484893,Non-recessionary Period
1999-08-01,0.3483742989159773,-0.4650167705974354,1.1522477961119122,Non-recessionary Period
1999-09-01,0.3146527908572077,-0.4869989239180877,1.1111494149016055,Non-recessionary Period
1999-10-01,0.29683889978320643,-0.4992847728037382,1.107125473930776,Non-recessionary Period
1999-11-01,0.22583547332358817,-0.5712336441166342,1.0214079158892315,Non-recessionary Period
1999-12-01,0.1552536011812934,-0.6431802840478852,0.9599675642735828,Non-recessionary Period
2000-01-01,0.15747832668700412,-0.6420421006232572,0.9775148179918626,Non-recessionary Period
2000-02-01,0.15512701851206295,-0.6466755078847599,0.9503024859712138,Non-recessionary Period
2000-03-01,0.20707532075242974,-0.5974304129447574,1.0076232941509082,Non-recessionary Period
2000-04-01,0.39166592109284687,-0.4127271188811397,1.1958941200655238,Non-recessionary Period
2000-05-01,0.5502690382871188,-0.24886954480490078,1.366981353646212,Non-recessionary Period
2000-06-01,0.6272046980510915,-0.1841913495188529,1.434107465777163,Non-recessionary Period
2000-07-01,0.6631938042940418,-0.1493632550650264,1.4645281757901663,Non-recessionary Period
2000-08-01,0.7124858176764136,-0.07790445578519938,1.4999761001793797,Non-recessionary Period
2000-09-01,0.8296234694333154,0.03228219595453113,1.6178809944479773,Non-recessionary Period
2000-10-01,0.9433932016861155,0.13711355663535527,1.7490462947445986,Non-recessionary Period
2000-11-01,1.0098321578788632,0.19844165072563236,1.8162357828664775,Non-recessionary Period
2000-12-01,1.0777820853574935,0.2595104182778791,1.879064530990787,Non-recessionary Period
2001-01-01,1.2276126429257155,0.42535841610556,2.0311960969456515,Non-recessionary Period
2001-02-01,1.361374059231542,0.5592351725686634,2.169452685529013,Non-recessionary Period
2001-03-01,1.472783711074493,0.6693323096988651,2.2888304512826902,Non-recessionary Period
2001-04-01,1.659998087807237,0.8490139462106393,2.4702365338267365,Non-recessionary Period
2001-05-01,1.8193473539389862,1.005323081522611,2.6190037769445964,Non-recessionary Period
2001-06-01,1.894656194728015,1.0877813904600226,2.69195372409757,Non-recessionary Period
2001-07-01,1.930130670170405,1.132206468913576,2.7251641692680275,Non-recessionary Period
2001-08-01,1.9814897129548967,1.1806359562242763,2.787293662491348,Non-recessionary Period
2001-09-01,2.1005291084439306,1.2918403824173827,2.9049018290599133,Non-recessionary Period
2001-10-01,2.2108131186304676,1.4212824521110086,3.023268140427871,Non-recessionary Period
2001-11-01,2.278899416772706,1.4725518935385726,3.090020297643955,Non-recessionary Period
2001-12-01,2.348008894831675,1.5199116593438786,3.148910221571547,Non-recessionary Period
2002-01-01,2.496844724941891,1.7070829887038392,3.289758121063529,Non-recessionary Period
2002-02-01,2.630794172664711,1.8203948076032095,3.4393366746680085,Non-recessionary Period
2002-03-01,2.734464911655354,1.9377215769187273,3.544779484649463,Non-recessionary Period
2002-04-01,2.9230916415414487,2.1269615869058573,3.719386977766621,Non-recessionary Period
2002-05-01,3.0889234585802963,2.2930724843015864,3.8959870207253697,Non-recessionary Period
2002-06-01,3.162296714205626,2.351974883629935,3.9716627052368247,Non-recessionary Period
2002-07-01,3.1815974000263014,2.3834718702065416,3.9834678752919377,Non-recessionary Period
2002-08-01,3.1126736622715954,2.3181218238233567,3.9157316021660464,Non-recessionary Period
2002-09-01,3.0800836295529836,2.2730038547078015,3.8853418913006608,Non-recessionary Period
2002-10-01,3.061900460613411,2.261635991466164,3.86637774896476,Non-recessionary Period
2002-11-01,2.989648618672591,2.180747596664611,3.8047177642543653,Non-recessionary Period
2002-12-01,2.9191967007334374,2.0975798699351165,3.726336585985825,Non-recessionary Period
2003-01-01,2.9231393234775793,2.119162619467679,3.736197466155841,Non-recessionary Period
2003-02-01,2.922021868134004,2.1134405833141723,3.7302502468974637,Non-recessionary Period
2003-03-01,2.8969677995850733,2.086225203928044,3.694919910926894,Non-recessionary Period
2003-04-01,2.9434460059855847,2.13891293528648,3.754019794185072,Non-recessionary Period
2003-05-01,2.969476726096982,2.1579107917705853,3.77143391181071,Non-recessionary Period
2003-06-01,2.9017367563217062,2.0940207232777697,3.700525512871902,Non-recessionary Period
2003-07-01,2.7958670974146065,2.008224809381372,3.598407232782464,Non-recessionary Period
2003-08-01,2.7095503497589406,1.8966080508140832,3.5065887955699835,Non-recessionary Period
2003-09-01,2.671658962255173,1.8698389964168673,3.477709878015535,Non-recessionary Period
2003-10-01,2.656522515180681,1.8578893909890022,3.457935366646727,Non-recessionary Period
2003-11-01,2.5862769444553724,1.7779716706806208,3.394714521971346,Non-recessionary Period
2003-12-01,2.5137663218645017,1.7118339118224168,3.326390143353335,Non-recessionary Period
2004-01-01,2.517176821338892,1.71586093709105,3.329242805557402,Non-recessionary Period
2004-02-01,2.5165608494168388,1.7126892421527338,3.317515201418872,Non-recessionary Period
2004-03-01,2.491172523469843,1.6871218477524665,3.2972915010411383,Non-recessionary Period
2004-04-01,2.5452474847042135,1.752039552786844,3.3379029834604315,Non-recessionary Period
2004-05-01,2.562010660862935,1.7529989641836692,3.3778519285449433,Non-recessionary Period
2004-06-01,2.4917303733485365,1.6865724111992584,3.3059192779121354,Non-recessionary Period
2004-07-01,2.3884409668360496,1.5831852844868017,3.200335131450269,Non-recessionary Period
2004-08-01,2.29847098749938,1.489578710592022,3.0937190272860904,Non-recessionary Period
2004-09-01,2.270122603433157,1.4649102099958096,3.075808402504531,Non-recessionary Period
2004-10-01,2.2491333946143124,1.4510879265106351,3.0537344793499495,Non-recessionary Period
2004-11-01,2.177514308975117,1.368725280637133,2.993970457833451,Non-recessionary Period
2004-12-01,2.084802382575067,1.2715791197353867,2.8866255161249272,Non-recessionary Period
2005-01-01,2.028665476889125,1.2227649263924631,2.8342397910296055,Non-recessionary Period
2005-02-01,1.9757283993045225,1.1658672707816284,2.7746191785987646,Non-recessionary Period
2005-03-01,1.8940308163652302,1.0898808638531507,2.696509759457766,Non-recessionary Period
2005-04-01,1.8865884532919095,1.0831491905424584,2.690474115086567,Non-recessionary Period
2005-05-01,1.8518689616021395,1.0430518403436886,2.653762640504565,Non-recessionary Period
2005-06-01,1.7244186077765873,0.9096904361065551,2.5304333518186057,Non-recessionary Period
2005-07-01,1.56199246529607,0.7556852304129335,2.3639235836650814,Non-recessionary Period
2005-08-01,1.4180361442951495,0.6120535081178863,2.220874568237299,Non-recessionary Period
2005-09-01,1.3288985003968357,0.5256684576081285,2.137429013199999,Non-recessionary Period
2005-10-01,1.2501476054443215,0.44565735339891815,2.0457578096284577,Non-recessionary Period
2005-11-01,1.1235832830724544,0.3145766066345713,1.929261888337185,Non-recessionary Period
2005-12-01,0.9984334469798158,0.20060512223632623,1.7969823766121487,Non-recessionary Period
2006-01-01,0.940117979877023,0.1524075642335314,1.7464427846210366,Non-recessionary Period
2006-02-01,0.8879303494629299,0.09791954745438533,1.6919331626609722,Non-recessionary Period
2006-03-01,0.8071056110584182,0.0008387755040030681,1.606309736302275,Non-recessionary Period
2006-04-01,0.7984805429145805,-0.006388197829352923,1.6031086069486669,Non-recessionary Period
2006-05-01,0.7663543437441842,-0.0203613033075961,1.57932974066917,Non-recessionary Period
2006-06-01,0.6371735251609943,-0.17060254930163332,1.4319245821033413,Non-recessionary Period
2006-07-01,0.4743920406664383,-0.3287318629636592,1.284290226905774,Non-recessionary Period
2006-08-01,0.3303607312550874,-0.4617041326182627,1.1342953268238862,Non-recessionary Period
2006-09-01,0.2417691565667135,-0.5592815534186186,1.046332030634645,Non-recessionary Period
2006-10-01,0.16480284948665067,-0.637941027103545,0.9486446006883333,Non-recessionary Period
2006-11-01,0.03795744198624145,-0.7489865170123571,0.8479239607623021,Non-recessionary Period
2006-12-01,-0.08888216713967827,-0.8906688554212178,0.7207950052274332,Recessionary Period
2007-01-01,-0.14566433267479328,-0.9526589963954674,0.662287441873401,Recessionary Period
2007-02-01,-0.1997635919436501,-1.0019341258115302,0.5999356090091655,Recessionary Period
2007-03-01,-0.2791992666279856,-1.0755838749984847,0.5147595451112619,Recessionary Period
2007-04-01,-0.2733526982425199,-1.0717646357453878,0.5406153790253468,Recessionary Period
2007-05-01,-0.11249633997749715,-0.9341670290404944,0.6861741517257824,Recessionary Period
2007-06-01,0.008090194080308992,-0.7918723046964848,0.8063362776272166,Non-recessionary Period
2007-07-01,0.08782985254091434,-0.720244937191052,0.8944799493281046,Non-recessionary Period
2007-08-01,0.1846384657177681,-0.6192646247502469,0.9876621851543976,Non-recessionary Period
2007-09-01,0.339010400256344,-0.47181391239149345,1.141932727081287,Non-recessionary Period
2007-10-01,0.5000315993482533,-0.3075075706729009,1.3028662979071384,Non-recessionary Period
2007-11-01,0.6131592687419627,-0.19538932825367689,1.4200917685501264,Non-recessionary Period
2007-12-01,0.7236951936425196,-0.08507224964745655,1.530999229561976,Non-recessionary Period
2008-01-01,0.9184324695516304,0.1292186215253805,1.7160926517059392,Non-recessionary Period
2008-02-01,1.0981357558289728,0.2814913968187807,1.9006235333510166,Non-recessionary Period
2008-03-01,1.2502150086146742,0.44789212190656624,2.048151781804186,Non-recessionary Period
2008-04-01,1.4823040487162338,0.6792653313680638,2.30007208487358,Non-recessionary Period
2008-05-01,1.6861412030516663,0.8866301457574249,2.487851881396724,Non-recessionary Period
2008-06-01,1.802893700623198,0.9859539456113156,2.61796278718007,Non-recessionary Period
2008-07-01,1.885599244786193,1.0811369586587745,2.6832619021162554,Non-recessionary Period
2008-08-01,1.9793320731695023,1.1715390726938806,2.7786872479461406,Non-recessionary Period
2008-09-01,2.1329305667865412,1.3332487032596607,2.949137321120812,Non-recessionary Period
2008-10-01,2.3002980961627597,1.487179865914038,3.1010685867156593,Non-recessionary Period
2008-11-01,2.4076229529439264,1.5975852698959097,3.208291942928005,Non-recessionary Period
2008-12-01,2.5187379057887926,1.7143558806036432,3.3374556545161727,Non-recessionary Period
2009-01-01,2.7170085546444938,1.91581892883269,3.5274196347464013,Non-recessionary Period
2009-02-01,2.8901372031787544,2.081949438403355,3.6780858277629638,Non-recessionary Period
2009-03-01,3.0425450600295245,2.23467426002823,3.855332954815036,Non-recessionary Period
2009-04-01,3.2812051660969908,2.476568642432584,4.072970749138421,Non-recessionary Period
2009-05-01,3.478171466333363,2.674252918683025,4.282173689024533,Non-recessionary Period
2009-06-01,3.5941019294301073,2.8028028676073835,4.397190705579533,Non-recessionary Period
2009-07-01,3.680951187687894,2.8767504206146204,4.478430690710216,Non-recessionary Period
2009-08-01,3.77397269224527,2.9816725645323663,4.580796641736306,Non-recessionary Period
2009-09-01,3.8267220568189746,3.021496962975542,4.629177986946082,Non-recessionary Period
2009-10-01,3.774018578410624,2.980601754132157,4.57582779031313,Non-recessionary Period
2009-11-01,3.6682246388617936,2.8720833336514113,4.478843805790635,Non-recessionary Period
2009-12-01,3.5617929253767056,2.746863435185604,4.37908162472109,Non-recessionary Period
2010-01-01,3.5269307987471485,2.707163797967789,4.3198056823840885,Non-recessionary Period
2010-02-01,3.4941230625286326,2.687281269957469,4.285700525888679,Non-recessionary Period
2010-03-01,3.4332655575116404,2.6367354926735094,4.232496205899168,Non-recessionary Period
2010-04-01,3.4479005048690357,2.663598900921976,4.261756233143222,Non-recessionary Period
2010-05-01,3.4339905717294386,2.630978808902585,4.234058424991501,Non-recessionary Period
2010-06-01,3.328581967399467,2.5379070499747907,4.139540853564411,Non-recessionary Period
2010-07-01,3.187756751048808,2.3737769586377113,3.982289841414245,Non-recessionary Period
2010-08-01,3.0634158875111783,2.2692438942739526,3.870127223809534,Non-recessionary Period
2010-09-01,2.9950389443152536,2.1946702971483667,3.8023053770350064,Non-recessionary Period
2010-10-01,2.941262575530429,2.1333628305176395,3.7499697504986833,Non-recessionary Period
2010-11-01,2.835405332789764,2.041471016344174,3.637157302229793,Non-recessionary Period
2010-12-01,2.7289619203012796,1.9313848428339808,3.5336849192504833,Non-recessionary Period
2011-01-01,2.6945909244619726,1.8995978387133445,3.5013371591626012,Non-recessionary Period
2011-02-01,2.6609422753818723,1.8647390947537403,3.4659271888166066,Non-recessionary Period
2011-03-01,2.5999558832637932,1.7891131799055446,3.4123305669482518,Non-recessionary Period
2011-04-01,2.611715409732157,1.8204127645896175,3.417808222338595,Non-recessionary Period
2011-05-01,2.6011307598338127,1.8018047828391068,3.4068062646334765,Non-recessionary Period
2011-06-01,2.4956518563122105,1.6848730444887585,3.28124102154208,Non-recessionary Period
2011-07-01,2.354487570069326,1.5386466053811558,3.179446977533529,Non-recessionary Period
2011-08-01,2.2326392046950825,1.4312614151763512,3.0341456304709316,Non-recessionary Period
2011-09-01,2.162237202483318,1.3540295795788777,2.966814761035318,Non-recessionary Period
2011-10-01,2.106497844274038,1.2915147451109317,2.893511731304564,Non-recessionary Period
2011-11-01,2.000933745799757,1.188296476142963,2.812496391764795,Non-recessionary Period
2011-12-01,1.8954407374167548,1.0951253519499218,2.7139161258097664,Non-recessionary Period
2012-01-01,1.866432677125755,1.0702185546507572,2.669274150356677,Non-recessionary Period
2012-02-01,1.9001530371813224,1.1015330698174757,2.702166855829339,Non-recessionary Period
2012-03-01,1.9296380605411436,1.1393237276883346,2.7371501816791195,Non-recessionary Period
2012-04-01,2.031048803595716,1.2317825336691075,2.8345817844401444,Non-recessionary Period
2012-05-01,2.104336685959827,1.2892916668071797,2.9041501119399924,Non-recessionary Period
2012-06-01,2.090746931959655,1.2988937533579161,2.8941751697851696,Non-recessionary Period
2012-07-01,2.0390079778068646,1.2482602925786808,2.8548907058112043,Non-recessionary Period
2012-08-01,2.002394206771907,1.1998429784995934,2.8054703852654983,Non-recessionary Period
2012-09-01,2.03061764676024,1.2419036731609796,2.8338405707040044,Non-recessionary Period
2012-10-01,2.060930360668049,1.2556289645282197,2.874387085560218,Non-recessionary Period
2012-11-01,2.0403744404551825,1.2347370501928971,2.8398714644602956,Non-recessionary Period
2012-12-01,2.0256158196533365,1.217279472892462,2.826962229957037,Non-recessionary Period
2013-01-01,2.0844455773836126,1.2778395438234564,2.8881565616075355,Non-recessionary Period
2013-02-01,2.1349145660659956,1.3352214717941482,2.926649024888791,Non-recessionary Period
2013-03-01,2.158829043421427,1.3600203350588589,2.966342349519488,Non-recessionary Period
2013-04-01,2.260679735534804,1.4604964812787182,3.075017747434529,Non-recessionary Period
2013-05-01,2.3375922100787276,1.535448903242013,3.149163161566999,Non-recessionary Period
2013-06-01,2.323994084328606,1.5247675647391656,3.1196031526381596,Non-recessionary Period
2013-07-01,2.272307626359044,1.463275795396019,3.068854462902965,Non-recessionary Period
2013-08-01,2.2369486733438513,1.4314658444030217,3.0456632371363734,Non-recessionary Period
2013-09-01,2.2601574505598157,1.4600193091893774,3.0628687448066807,Non-recessionary Period
2013-10-01,2.2935280290105933,1.4861891611498124,3.0918213438371525,Non-recessionary Period
2013-11-01,2.2739477606496146,1.4729888817838315,3.0914081975019116,Non-recessionary Period
2013-12-01,2.256961253893519,1.4517171325006235,3.0534630412028116,Non-recessionary Period
2014-01-01,2.317365287833447,1.5129148315894065,3.1306706636441057,Non-recessionary Period
2014-02-01,2.3679259878148042,1.5627490038045233,3.169545118319624,Non-recessionary Period
2014-03-01,2.3933495109079472,1.5924949954911125,3.2043783931790752,Non-recessionary Period
2014-04-01,2.4928762419683155,1.690867323686284,3.302047744738843,Non-recessionary Period
2014-05-01,2.5707590643086724,1.7734948196540523,3.374381075199441,Non-recessionary Period
2014-06-01,2.5416548375858903,1.7469273738443996,3.351841699988061,Non-recessionary Period
2014-07-01,2.443228416546558,1.6540741271295516,3.2702884555697875,Non-recessionary Period
2014-08-01,2.362763683270396,1.5474569435624201,3.162730372360095,Non-recessionary Period
2014-09-01,2.3333819104626987,1.5328667754322718,3.143157096229398,Non-recessionary Period
2014-10-01,2.3237088629935365,1.5157233953414169,3.130827407168599,Non-recessionary Period
2014-11-01,2.2595675320179884,1.4456684766901042,3.0589459395827596,Non-recessionary Period
2014-12-01,2.1942580404045984,1.374162426677186,2.997630003163752,Non-recessionary Period
2015-01-01,2.204500315139823,1.3998491394888606,3.022969833173107,Non-recessionary Period
2015-02-01,2.210225434369284,1.405521836771002,3.0108140884314385,Non-recessionary Period
2015-03-01,2.190959056098037,1.3751955383713914,2.9953940311496607,Non-recessionary Period
2015-04-01,2.247080464773082,1.434209141987106,3.052672621002918,Non-recessionary Period
2015-05-01,2.277193344862817,1.4682734674578068,3.083060225342818,Non-recessionary Period
2015-06-01,2.2151892990885096,1.4055782821021816,3.020100826511933,Non-recessionary Period
2015-07-01,2.116147349073749,1.3137609273668198,2.9388312220629076,Non-recessionary Period
2015-08-01,2.0345871910913864,1.2231133276299588,2.8437666630464893,Non-recessionary Period
2015-09-01,2.005705060486802,1.203866176416875,2.8100990841996896,Non-recessionary Period
2015-10-01,1.997168046853243,1.1913335433525805,2.800520251418279,Non-recessionary Period
2015-11-01,1.9329790098049464,1.117059284288481,2.730788842541319,Non-recessionary Period
2015-12-01,1.867609930471631,1.0750017808488208,2.662581482973856,Non-recessionary Period
2016-01-01,1.8772344561784025,1.065192592323782,2.6853449702062684,Non-recessionary Period
2016-02-01,1.8821692734813038,1.0822657725256875,2.6943228750656214,Non-recessionary Period
2016-03-01,1.8640114028389818,1.0663435877390752,2.6745032837070672,Non-recessionary Period
2016-04-01,1.9221761953565453,1.1122409739848946,2.726161558578325,Non-recessionary Period
2016-05-01,1.9475544413216634,1.1498487929767651,2.751622582029602,Non-recessionary Period
2016-06-01,1.8853256446936435,1.0707832510027246,2.6848114606837226,Non-recessionary Period
2016-07-01,1.7867344003989587,0.9810970052707335,2.6040706544837784,Non-recessionary Period
2016-08-01,1.7052597523679196,0.905142933114301,2.496262985392398,Non-recessionary Period
2016-09-01,1.6842207765479162,0.8690211040488693,2.493617526948309,Non-recessionary Period
2016-10-01,1.6650618161982624,0.8532360983270986,2.467404318099593,Non-recessionary Period
2016-11-01,1.5804704148633402,0.7754970926157311,2.391262010904264,Non-recessionary Period
2016-12-01,1.4950400289532133,0.6970504720232912,2.307758061779334,Non-recessionary Period
2017-01-01,1.4775544761188917,0.6799403215960214,2.288203154003921,Non-recessionary Period
2017-02-01,1.4617638336512837,0.6431357926519928,2.271301212321001,Non-recessionary Period
2017-03-01,1.4197853949306174,0.6107759663685481,2.222458764418713,Non-recessionary Period
2017-04-01,1.4505735500660617,0.6471816449702233,2.2530440053522662,Non-recessionary Period
2017-05-01,1.4548227586628348,0.6574907838970685,2.262485261105951,Non-recessionary Period
2017-06-01,1.3664179809326955,0.5722457335856108,2.184553163600551,Non-recessionary Period
2017-07-01,1.2430579837313047,0.42488686774928297,2.0511883227997485,Non-recessionary Period
2017-08-01,1.137011684800203,0.3262474090465699,1.939933113241101,Non-recessionary Period
2017-09-01,1.090272334004109,0.2787097850621481,1.891529132976343,Non-recessionary Period
2017-10-01,1.0504046136211138,0.24579451535451172,1.8643945538123166,Non-recessionary Period
2017-11-01,0.9617213721512847,0.1560114289862706,1.7753875643577108,Non-recessionary Period
2017-12-01,0.8739450221932508,0.06818970653734532,1.6732238443853205,Non-recessionary Period
2018-01-01,0.8580346327383288,0.04492090936850161,1.662957254589239,Non-recessionary Period
2018-02-01,0.8412466606442891,0.03191740836346682,1.6522233633450059,Non-recessionary Period
2018-03-01,0.7995745873189224,-0.006201067674342718,1.6014167949058815,Non-recessionary Period
2018-04-01,0.8290901021763291,0.02046743460618866,1.6310775476657244,Non-recessionary Period
2018-05-01,0.8343910286281218,0.03487353573873781,1.6339293016001102,Non-recessionary Period
2018-06-01,0.747920161085662,-0.05486687591836921,1.5487865347794307,Non-recessionary Period
2018-07-01,0.6243136814975019,-0.1809115188335142,1.4320288167211057,Non-recessionary Period
2018-08-01,0.5168302084181294,-0.28853681583941315,1.324593408329991,Non-recessionary Period
2018-09-01,0.4694089504605601,-0.33417440878972865,1.2759009107542452,Non-recessionary Period
2018-10-01,0.4319120456831087,-0.36785198284817666,1.2505618187759353,Non-recessionary Period
2018-11-01,0.34020714660704077,-0.4679660416510316,1.1419488694415687,Non-recessionary Period
2018-12-01,0.2537006215291527,-0.5590384382233157,1.0632339575752587,Non-recessionary Period
2019-01-01,0.23938980935684634,-0.5615805382963979,1.0375868939805588,Non-recessionary Period
2019-02-01,0.22083528652052592,-0.5727168013083507,1.0022368124578804,Non-recessionary Period
2019-03-01,0.19528032326145317,-0.6068666453375526,0.9914050388220514,Non-recessionary Period
2019-04-01,0.3019868066548867,-0.5076723428205108,1.1199846074219832,Non-recessionary Period
2019-05-01,0.3979752015742106,-0.4048275885014824,1.198568716417059,Non-recessionary Period
2019-06-01,0.39969202873453524,-0.39784056450638294,1.2059279728354548,Non-recessionary Period
2019-07-01,0.36321978856646964,-0.4427266129011132,1.1555812311532494,Non-recessionary Period
2019-08-01,0.34428118058415663,-0.46988142270811956,1.1431843786873783,Non-recessionary Period
2019-09-01,0.3789967949086636,-0.42419833395954276,1.172225865495935,Non-recessionary Period
2019-10-01,0.42972923612829156,-0.36920803472909475,1.2356183861163714,Non-recessionary Period
2019-11-01,0.4256107551596722,-0.3820778457168368,1.2174100028001744,Non-recessionary Period
2019-12-01,0.42202740555802054,-0.3786683297328677,1.2234289027138363,Non-recessionary Period
2020-01-01,0.4987002252252004,-0.3098606251188574,1.317834689684078,Non-recessionary Period
2020-02-01,0.563666037529296,-0.23769114152749457,1.3863229729921283,Non-recessionary Period
2020-03-01,0.6044981315343106,-0.21083974770866512,1.4123800226188605,Non-recessionary Period
