"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.6827,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.48,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.4531,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.5746,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.8237,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-11",101.0884,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.2949,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.4505,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.5082,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.3997,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.1202,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.671,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.3864,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.0822,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.88413,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.75167,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.65228,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.67034,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.79902,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.94588,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.0643,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.1251,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.0924,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.88643,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-06",99.58237,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.40287,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-08",99.3838,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-09",99.38805,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-10",99.29027,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.2327,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.41551,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2013-01",99.75234,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2013-02",99.92392,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.77448,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2013-04",99.54229,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2013-05",99.51235,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.75197,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2013-07",100.0933,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.3905,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2013-09",100.5331,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.5747,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.5429,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.3977,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.2051,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.259,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.3747,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2014-04",100.4737,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.5391,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.5873,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.6975,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.845,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.8623,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.8825,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.778,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.4954,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.2072,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2015-02",99.97945,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2015-03",99.82329,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2015-04",99.78089,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2015-05",99.84509,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.8362,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2015-07",99.69258,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.4796,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.24931,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.0407,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2015-11",98.87331,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2015-12",98.8141,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2016-01",98.90816,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.14341,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.40379,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2016-04",99.54154,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2016-05",99.66076,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2016-06",99.74317,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.64717,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.47477,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.52573,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.71302,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2016-11",100.0087,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2016-12",100.351,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2017-01",100.6564,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2017-02",100.832,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2017-03",100.7774,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2017-04",100.6114,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2017-05",100.6085,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2017-06",100.7967,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2017-07",100.9846,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2017-08",101.259,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2017-09",101.4418,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2017-10",101.4075,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2017-11",101.3731,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2017-12",101.4357,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.4888,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.5143,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2018-03",101.3877,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2018-04",101.2545,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3023,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2018-06",101.4205,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2018-07",101.4841,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2018-08",101.5899,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2018-09",101.4965,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2018-10",101.2751,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2018-11",101.0482,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2018-12",100.7145,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.554,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.3791,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.2392,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.0043,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-05",99.78846,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.59396,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-07",99.3611,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-08",99.06827,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.84653,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.77577,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.7989,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.91096,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-01",99.08859,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.9652,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-03",98.52839,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-04",98.05416,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-05",98.30719,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-06",99.21752,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-07",100.006,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-08",100.5207,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-09",100.8273,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-10",101.1196,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-11",101.2713,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-12",101.466,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-01",101.6199,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-02",101.8966,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-03",102.1273,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-04",102.0312,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2021-05",101.9071,
